name	mz	rt	molecular_formula	molecular_name	chebi_id	exact_mass	ion_type	charge	monoisotopic_mass	model_id	chemspider	cas_registry_number	hmdb	kegg	lipidmaps	metacyc	inchi	ppm_error
M182T221	182.081147458103	221.33073425293	C9H11NO3	L-tyrosine	17895	182.08	[M+H]+	0.0	181.07389	MAM03101c	No match	60-18-4	HMDB0000158	C00082	No match	TYR	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1	0.04
M182T221	182.081147458103	221.33073425293	C16H22N6O4	protirelin	35940	182.08	[M+2H]2+	0.0	362.17025	MAM03040c	No match	24305-27-9	HMDB0005763	C03958	No match	No match	InChI=1S/C16H22N6O4/c17-14(24)12-2-1-5-22(12)16(26)11(6-9-7-18-8-19-9)21-15(25)10-3-4-13(23)20-10/h7-8,10-12H,1-6H2,(H2,17,24)(H,18,19)(H,20,23)(H,21,25)/t10-,11-,12-/m0/s1	-4.27
M182T223	182.022152393642	223.35791015625																
M182T238	182.081231763447	238.496612548828	C9H8O3	keto-phenylpyruvic acid	30851	182.08	[M+NH4]+	0.0	164.04734	MAM02725c	No match	156-06-9	HMDB0000205	C00166	No match	No match	InChI=1S/C9H8O3/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,11,12)	0.78
M182T238	182.081231763447	238.496612548828	C9H8O3	trans-3-coumaric acid	32357	182.08	[M+NH4]+	0.0	164.04734	MAM03215c	No match	14755-02-3	HMDB0001713	C12621	No match	No match	InChI=1S/C9H8O3/c10-8-3-1-2-7(6-8)4-5-9(11)12/h1-6,10H,(H,11,12)/b5-4+	0.78
M182T238	182.081231763447	238.496612548828	C9H8O3	enol-phenylpyruvic acid	32815	182.08	[M+NH4]+	0.0	164.04734	MAM00647c	No match	No match	No match	C02763	No match	No match	InChI=1S/C9H8O3/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-6,10H,(H,11,12)	0.78
M182T238	182.081231763447	238.496612548828	C9H8O3	4-coumaric acid	36090	182.08	[M+NH4]+	0.0	164.04734	MAM00981c	No match	7400-08-0	No match	No match	No match	No match	InChI=1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-6,10H,(H,11,12)	0.78
M182T238	182.081231763447	238.496612548828	C9H8O3	cis-2-coumaric acid	28873	182.08	[M+NH4]+	0.0	164.04734	MAM01578c	No match	No match	No match	C05838	No match	No match	InChI=1S/C9H8O3/c10-8-4-2-1-3-7(8)5-6-9(11)12/h1-6,10H,(H,11,12)/b6-5-	0.78
M182T238	182.081231763447	238.496612548828	C9H11NO3	gamma-Hydroxy-3-pyridinebutanoate	82573	182.08	[M+H]+	0.0	181.07389	MAM01929c	No match	15569-97-8	HMDB0001119	C19579	No match	No match	InChI=1S/C9H11NO3/c11-8(3-4-9(12)13)7-2-1-5-10-6-7/h1-2,5-6,8,11H,3-4H2,(H,12,13)	0.5
M182T238	182.081231763447	238.496612548828	C9H11NO3	Adrenochrome o-semiquinone	173854	182.08	[M+H]+	0.0	181.07389	MAM01293c	8488848	No match	No match	No match	No match	No match	InChI=1S/C9H11NO3/c1-10-4-9(13)5-2-7(11)8(12)3-6(5)10/h2-3,9,11-13H,4H2,1H3	0.5
M182T238	182.081231763447	238.496612548828	C9H11NO3	4,6,7-Trihydroxy-1,2,3,4-tetrahydroisoquinoline	173864	182.08	[M+H]+	0.0	181.07389	MAM00945c	2284248	50988-14-2	HMDB0060280	No match	No match	No match	InChI=1S/C9H11NO3/c11-7-1-5-3-10-4-9(13)6(5)2-8(7)12/h1-2,9-13H,3-4H2	0.5
M182T238	182.081231763447	238.496612548828	C9H11NO3	L-tyrosine	17895	182.08	[M+H]+	0.0	181.07389	MAM03101c	No match	60-18-4	HMDB0000158	C00082	No match	TYR	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1	0.5
M182T238	182.081231763447	238.496612548828	C16H22N6O4	protirelin	35940	182.08	[M+2H]2+	0.0	362.17025	MAM03040c	No match	24305-27-9	HMDB0005763	C03958	No match	No match	InChI=1S/C16H22N6O4/c17-14(24)12-2-1-5-22(12)16(26)11(6-9-7-18-8-19-9)21-15(25)10-3-4-13(23)20-10/h7-8,10-12H,1-6H2,(H2,17,24)(H,18,19)(H,20,23)(H,21,25)/t10-,11-,12-/m0/s1	-3.81
M183T14_1	183.12263819428	13.7779483795166																
M183T14_2	183.149013594082	13.6390571594238	C10H15NO	hordenine	5764	183.15	[M+NH4]+	0.0	165.11536	MAM02138c	No match	539-15-1	No match	C06199	No match	No match	InChI=1S/C10H15NO/c1-11(2)8-7-9-3-5-10(12)6-4-9/h3-6,12H,7-8H2,1-2H3	-0.53
M183T157	183.083276174386	156.522796630859																
M183T164	183.023962934229	164.203460693359	C3H8O3	glycerol	17754	183.02	[M+Na+NaFormate]+	0.0	92.04734	MAM01983c	733	56-81-5	HMDB0000131	C00116	No match	GLYCEROL	InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2	-0.15
M183T173	183.083358983598	172.679084777832																
M183T179	183.061154779092	178.751960754395																
M183T198	183.005364748879	197.728012084961	C3H4O2	acrylic acid	18308	183.01	[2M+39K]+	0.0	72.02113	MAM03405c	No match	79-10-7	HMDB0031647	C00511	LMFA01030193	MY149879	InChI=1S/C3H4O2/c1-2-3(4)5/h2H,1H2,(H,4,5)	-0.25
M183T198	183.005364748879	197.728012084961	C3H4O2	malonaldehyde	566274	183.01	[2M+39K]+	0.0	72.02113	MAM02441c	No match	542-78-9	No match	C19440	No match	No match	InChI=1S/C3H4O2/c4-2-1-3-5/h2-3H,1H2	-0.25
M183T198	183.005364748879	197.728012084961	C3H4O2	methylglyoxal	17158	183.01	[2M+39K]+	0.0	72.02113	MAM02475c	No match	78-98-8	No match	C00546	No match	No match	InChI=1S/C3H4O2/c1-3(5)2-4/h2H,1H3	-0.25
M183T198	183.005364748879	197.728012084961	C6H8O4	(E)-3-methylglutaconic acid	37245	183.01	[M+39K]+	0.0	144.04226	MAM03245c	No match	No match	No match	No match	No match	No match	InChI=1S/C6H8O4/c1-4(2-5(7)8)3-6(9)10/h2H,3H2,1H3,(H,7,8)(H,9,10)/b4-2+	-3.25
M183T222	183.084687756117	222.226852416992																
M183T42	183.077991401819	41.7588424682617	C19H28O4	5'-Carboxy-alpha-chromanol	172549	183.08	[M+Na+Na]2+	0.0	320.19876	MAM01096m	35032548	No match	HMDB0012798	No match	No match	No match	InChI=1S/C19H28O4/c1-11(18(21)22)7-6-9-19(5)10-8-15-14(4)16(20)12(2)13(3)17(15)23-19/h11,20H,6-10H2,1-5H3,(H,21,22)/t11?,19-/m1/s1	-1.03
M183T42	183.077991401819	41.7588424682617	C19H28O4	ubiquinol-2	167578	183.08	[M+Na+Na]2+	0.0	320.19876	MAM03102c	No match	No match	No match	No match	No match	No match	InChI=1S/C19H28O4/c1-12(2)8-7-9-13(3)10-11-15-14(4)16(20)18(22-5)19(23-6)17(15)21/h8,10,20-21H,7,9,11H2,1-6H3/b13-10+	-1.03
M183T42	183.077991401819	41.7588424682617	C8H16O2	octanoic acid	28837	183.08	[M+39K]+	0.0	144.11503	MAM02642c	No match	124-07-2	HMDB0000482	C06423	LMFA01010008	CPD-195	InChI=1S/C8H16O2/c1-2-3-4-5-6-7-8(9)10/h2-7H2,1H3,(H,9,10)	-4.03
M184T117	184.063849992769	116.682022094727																
M184T14_1	184.107890190132	13.6390571594238																
M184T14_2	184.14429261251	13.5201616287231																
M184T14_3	184.180709366592	13.7981104850769																
M184T178	184.055875159298	178.366821289062																
M184T216	184.0378175563	215.548362731934	C9H7NO2	quinoline-4,8-diol	28883	184.04	[M+Na]+	0.0	161.04768	MAM00949c	No match	No match	No match	C05637	No match	No match	InChI=1S/C9H7NO2/c11-7-4-5-10-9-6(7)2-1-3-8(9)12/h1-5,12H,(H,10,11)	4.82
M184T216	184.0378175563	215.548362731934	C9H7NO2	quinoline-4,6-diol	28799	184.04	[M+Na]+	0.0	161.04768	MAM00947c	No match	No match	No match	C05639	No match	No match	InChI=1S/C9H7NO2/c11-6-1-2-8-7(5-6)9(12)3-4-10-8/h1-5,11H,(H,10,12)	4.82
M184T216	184.0378175563	215.548362731934	C6H11NO3	6-amino-2-oxohexanoic acid	17534	184.04	[M+39K]+	0.0	145.07389	MAM01157x	No match	No match	No match	C03239	No match	No match	InChI=1S/C6H11NO3/c7-4-2-1-3-5(8)6(9)10/h1-4,7H2,(H,9,10)	1.24
M184T216	184.0378175563	215.548362731934	C6H11NO3	4-acetamidobutanoic acid	17645	184.04	[M+39K]+	0.0	145.07389	MAM00952c	No match	3025-96-5	HMDB0003681	C02946	No match	No match	InChI=1S/C6H11NO3/c1-5(8)7-4-2-3-6(9)10/h2-4H2,1H3,(H,7,8)(H,9,10)	1.24
M184T216	184.0378175563	215.548362731934	C6H11NO3	N-isobutyrylglycine	70979	184.04	[M+39K]+	0.0	145.07389	MAM02181c	No match	No match	HMDB0000730	No match	No match	No match	InChI=1S/C6H11NO3/c1-4(2)6(10)7-3-5(8)9/h4H,3H2,1-2H3,(H,7,10)(H,8,9)	1.24
M184T216	184.0378175563	215.548362731934	C6H11NO3	allysine	17027	184.04	[M+39K]+	0.0	145.07389	MAM00631c	No match	1962-83-0	No match	No match	No match	No match	InChI=1S/C6H11NO3/c7-5(6(9)10)3-1-2-4-8/h4-5H,1-3,7H2,(H,9,10)	1.24
M184T216	184.0378175563	215.548362731934	C12H22N2O6S	N-[(R)-pantothenoyl]-L-cysteine	18416	184.04	[M+Na+Na]2+	0.0	322.11986	MAM02623c	No match	No match	No match	C04079	No match	No match	InChI=1S/C12H22N2O6S/c1-12(2,6-15)9(17)10(18)13-4-3-8(16)14-7(5-21)11(19)20/h7,9,15,17,21H,3-6H2,1-2H3,(H,13,18)(H,14,16)(H,19,20)/t7-,9-/m0/s1	-4.96
M184T338	184.094293375544	337.874176025391	C7H15NO3	(S)-carnitine	11060	184.09	[M+Na]+	0.0	161.10519	MAM02348c	No match	541-14-0	No match	C15025	No match	No match	InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3/t6-/m0/s1	-0.8
M184T45	184.073338823521	45.3718605041504	C7H15NO2	4-(trimethylammonio)butanoate	16244	184.07	[M+39K]+	0.0	145.11028	MAM01922c	No match	407-64-7	HMDB0006831	No match	No match	GAMMA-BUTYROBETAINE	InChI=1S/C7H15NO2/c1-8(2,3)6-4-5-7(9)10/h4-6H2,1-3H3	-3.48
M184T61_1	184.00802145464	60.7136611938477																
M184T61_2	184.073283173014	60.5913906097412	C7H15NO2	4-(trimethylammonio)butanoate	16244	184.07	[M+39K]+	0.0	145.11028	MAM01922c	No match	407-64-7	HMDB0006831	No match	No match	GAMMA-BUTYROBETAINE	InChI=1S/C7H15NO2/c1-8(2,3)6-4-5-7(9)10/h4-6H2,1-3H3	-3.79
M184T710	183.964029647602	710.024688720703																
M184T729	184.123736010619	728.67578125																
M184T789	184.123735421396	788.834533691406																
M185T14_1	185.128377163442	13.745002746582	C9H13NO2	1-(3-Pyridinyl)-1,4-butanediol	82576	185.13	[M+NH4]+	0.0	167.09463	MAM00225c	No match	76014-83-0	HMDB0062266	C19582	No match	No match	InChI=1S/C9H13NO2/c11-6-2-4-9(12)8-3-1-5-10-7-8/h1,3,5,7,9,11-12H,2,4,6H2	-0.02
M185T14_1	185.128377163442	13.745002746582	C9H13NO2	3-methoxytyramine	1582	185.13	[M+NH4]+	0.0	167.09463	MAM00821c	1606	554-52-9	HMDB0000022	C05587	No match	No match	InChI=1S/C9H13NO2/c1-12-9-6-7(4-5-10)2-3-8(9)11/h2-3,6,11H,4-5,10H2,1H3	-0.02
M185T14_2	185.164706476909	13.6480093002319																
M185T172	185.092011729143	172.125541687012	C8H9NO3	3,5,6-trihydroxyindoline	143250	185.09	[M+NH4]+	0.0	167.05824	MAM02619c	No match	No match	No match	No match	No match	No match	InChI=1S/C8H9NO3/c10-6-1-4-5(2-7(6)11)9-3-8(4)12/h1-2,8-12H,3H2	0.12
M185T172	185.092011729143	172.125541687012	C8H9NO3	pyridoxal	17310	185.09	[M+NH4]+	0.0	167.05824	MAM02813c	1021	66-72-8	HMDB0001545	C00250	No match	PYRIDOXAL	InChI=1S/C8H9NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,4,10,12H,3H2,1H3	0.12
M185T234	185.11474028493	233.516532897949																
M185T376	185.013936308904	375.793334960938																
M185T411	185.013841611647	411.097640991211																
M185T42	185.078228640584	41.8031044006348	C6H12O2	hexanoic acid	30776	185.08	[M+H+NaFormate]+	0.0	116.08373	MAM02120c	No match	142-62-1	HMDB0000535	C01585	LMFA01010006	HEXANOATE	InChI=1S/C6H12O2/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H,7,8)	-3.79
M185T57	185.128422699761	57.3997611999512	C9H13NO2	1-(3-Pyridinyl)-1,4-butanediol	82576	185.13	[M+NH4]+	0.0	167.09463	MAM00225c	No match	76014-83-0	HMDB0062266	C19582	No match	No match	InChI=1S/C9H13NO2/c11-6-2-4-9(12)8-3-1-5-10-7-8/h1,3,5,7,9,11-12H,2,4,6H2	0.23
M185T57	185.128422699761	57.3997611999512	C9H13NO2	3-methoxytyramine	1582	185.13	[M+NH4]+	0.0	167.09463	MAM00821c	1606	554-52-9	HMDB0000022	C05587	No match	No match	InChI=1S/C9H13NO2/c1-12-9-6-7(4-5-10)2-3-8(9)11/h2-3,6,11H,4-5,10H2,1H3	0.23
M185T60	185.076620753516	60.2740097045898																
M185T729	185.127218622902	728.744720458984																
M185T747	185.022180874616	746.686645507812	C6H10O4	3-methylglutaric acid	68566	185.02	[M+39K]+	0.0	146.05791	MAM03246c	No match	626-51-7	HMDB0000752	No match	LMFA01170117	No match	InChI=1S/C6H10O4/c1-4(2-5(7)8)3-6(9)10/h4H,2-3H2,1H3,(H,7,8)(H,9,10)	3.09
M185T747	185.022180874616	746.686645507812	C6H10O4	adipic acid	30832	185.02	[M+39K]+	0.0	146.05791	MAM03408c	No match	124-04-9	HMDB0000448	C06104	LMFA01170048	ADIPATE	InChI=1S/C6H10O4/c7-5(8)3-1-2-4-6(9)10/h1-4H2,(H,7,8)(H,9,10)	3.09
M185T789	185.127157750791	788.808044433594																
M185T88	185.184554855922	88.1451034545898																
M186T177	186.112258588074	176.557327270508	C5H15NO3P+	2-trimethylaminoethylphosphonic acid	7347	186.11	[M+NH4]+	1.0	168.07841	MAM02628c	No match	No match	No match	C06459	No match	No match	InChI=1S/C5H14NO3P/c1-6(2,3)4-5-10(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p+1	0.53
M186T177	186.112258588074	176.557327270508	C9H15NO3	(2R,3S)-3-Hydroxy-8-methyl-8-azabicyclo[3.2.1]octane-2-carboxylic acid	176716	186.11	[M+H]+	0.0	185.10519	MAM01766r	391305	No match	HMDB0006548	C10858	No match	No match	InChI=1S/C9H15NO3/c1-10-5-2-3-6(10)8(9(12)13)7(11)4-5/h5-8,11H,2-4H2,1H3,(H,12,13)/t5?,6?,7-,8+/m0/s1	-0.97
M186T177	186.112258588074	176.557327270508	C9H15NO3	Pseudoecgonine	32072	186.11	[M+H]+	0.0	185.10519	MAM03849r	No match	No match	HMDB0006348	C12449	No match	No match	InChI=1S/C9H15NO3/c1-10-5-2-3-6(10)8(9(12)13)7(11)4-5/h5-8,11H,2-4H2,1H3,(H,12,13)/t5?,6?,7-,8-/m0/s1	-0.97
M186T226	185.959790552787	226.07999420166																
M186T508	185.968649905809	507.975830078125																
M186T59	186.221615156145	59.3820400238037																
M186T60	186.131874403656	60.278133392334																
M186T61	186.077496003374	60.7393455505371																
M187T118	186.828258705732	117.880470275879																
M187T14	187.097663107695	13.7993907928467																
M188T14_1	188.092924421249	13.824863910675																
M188T14_2	188.118038213297	13.7446556091309	C19H38O4	rac-1-monopalmitoylglycerol	75811	188.12	[M+Na+Na]2+	0.0	330.27701	MAM03754e	No match	542-44-9	HMDB0031074	No match	LMGL01010001	CPD-8508	InChI=1S/C19H38O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(22)23-17-18(21)16-20/h18,20-21H,2-17H2,1H3	3.9
M188T14_2	188.118038213297	13.7446556091309	C19H38O4	1-monopalmitoylglycerol	69081	188.12	[M+Na+Na]2+	0.0	330.27701	MAM03754e	No match	542-44-9	HMDB0031074	No match	No match	CPD-8508	InChI=1S/C19H38O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(22)23-17-18(21)16-20/h18,20-21H,2-17H2,1H3	3.9
M188T151	188.070603919379	150.955337524414																
M188T184	188.068422362248	184.189300537109	C9H11NO2	4-Hydroxy-1-(3-pyridinyl)-1-butanone	82563	188.07	[M+Na]+	0.0	165.07898	MAM00985c	No match	59578-62-0	HMDB0062402	C19565	No match	No match	InChI=1S/C9H11NO2/c11-6-2-4-9(12)8-3-1-5-10-7-8/h1,3,5,7,11H,2,4,6H2	1.02
M188T184	188.068422362248	184.189300537109	C9H11NO2	5-(3-Pyridyl)-2-hydroxytetrahydrofuran	82572	188.07	[M+Na]+	0.0	165.07898	MAM01035c	No match	53798-73-5	HMDB0062407	C19578	No match	No match	InChI=1S/C9H11NO2/c11-9-4-3-8(12-9)7-2-1-5-10-6-7/h1-2,5-6,8-9,11H,3-4H2	1.02
M188T184	188.068422362248	184.189300537109	C9H11NO2	norsalsolinol	173739	188.07	[M+Na]+	0.0	165.07898	MAM01154c	33891	34827-33-3	HMDB0006044	No match	No match	No match	InChI=1S/C9H11NO2/c11-8-3-6-1-2-10-5-7(6)4-9(8)12/h3-4,10-12H,1-2,5H2	1.02
M188T184	188.068422362248	184.189300537109	C9H11NO2	L-phenylalanine	17295	188.07	[M+Na]+	0.0	165.07898	MAM02724c	No match	63-91-2	HMDB0000159	C00079	No match	PHE	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1	1.02
M188T70	188.014187906862	70.2416915893555	C5H11NO2S	L-methionine	16643	188.01	[M+39K]+	0.0	149.05105	MAM02471c	No match	63-68-3	HMDB0000696	C00073	No match	MET	InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1	-2.99
M188T740	188.17569901121	740.069152832031	C9H21N3O	N(8)-acetylspermidine	27911	188.18	[M+H]+	0.0	187.16846	MAM02518c	No match	13431-24-8	No match	C01029	No match	CPD-3462	InChI=1S/C9H21N3O/c1-9(13)12-8-3-2-6-11-7-4-5-10/h11H,2-8,10H2,1H3,(H,12,13)	-0.06
M188T740	188.17569901121	740.069152832031	C9H21N3O	N(1)-acetylspermidine	17927	188.18	[M+H]+	0.0	187.16846	MAM02503c	No match	14278-49-0	HMDB0001276	C00612	No match	CPD-568	InChI=1S/C9H21N3O/c1-9(13)12-8-4-7-11-6-3-2-5-10/h11H,2-8,10H2,1H3,(H,12,13)	-0.06
M188T88	188.070574689447	87.8682441711426																
M189T118_1	188.825456312039	117.723434448242																
M189T118_2	189.086837193466	118.277480964844																
M189T14	189.113305652283	13.7638559341431																
M189T151	189.073807241725	150.903945922852																
M189T39	189.16365060217	39.399507522583																
M189T776	189.134506223803	775.822326660156																
M189T829	189.159613459185	828.630767822266																
M190T142	189.98754938981	141.730903625488																
M190T14_1	190.108500149079	13.777946472168																
M190T14_2	190.133639054787	13.7424077987671	C11H12N2	2,3,4,9-tetrahydro-1H-pyrido[3,4-b]indole	92568	190.13	[M+NH4]+	0.0	172.10005	MAM00230c	No match	No match	HMDB0012488	No match	No match	No match	InChI=1S/C11H12N2/c1-2-4-10-8(3-1)9-5-6-12-7-11(9)13-10/h1-4,12-13H,5-7H2	-0.85
M191T101	190.911919194537	101.036125183105																
M191T14_1	190.911892016804	13.9554667472839																
M191T14_2	191.092612480063	13.8191194534302																
M191T14_3	191.128882982102	13.6516017913818																
M191T187	190.911892792489	186.837867736816																
M191T221	191.105027230941	221.328258	C10H16O2	trans-4,5-epoxy-2(E)-decenal	180831	191.1	[M+Na]+	0.0	168.11503	MAM03036c	20482281	No match	No match	No match	No match	No match	InChI=1S/C10H16O2/c1-2-3-4-6-9-10(12-9)7-5-8-11/h5,7-10H,2-4,6H2,1H3	3.91
M191T221	191.105027230941	221.328258	C17H28N6O4	His-Pro-Lys	157908	191.11	[M+2H]2+	0.0	380.2172	MAM03679c	16571766	No match	No match	No match	No match	No match	InChI=1S/C17H28N6O4/c18-6-2-1-4-13(17(26)27)22-15(24)14-5-3-7-23(14)16(25)12(19)8-11-9-20-10-21-11/h9-10,12-14H,1-8,18-19H2,(H,20,21)(H,22,24)(H,26,27)/t12-,13-,14-/m0/s1	-1.95
M191T233	191.028341652849	233.23624420166																
M191T337	191.114221878331	336.749038696289	C6H11N3O3	5-guanidino-2-oxopentanoic acid zwitterion	58489	191.11	[M+NH4]+	0.0	173.08004	MAM01101c	No match	No match	No match	No match	No match	No match	InChI=1S/C6H11N3O3/c7-6(8)9-3-1-2-4(10)5(11)12/h1-3H2,(H,11,12)(H4,7,8,9)	2.26
M191T337	191.114221878331	336.749038696289	C6H14N4O3	N(5)-[(Z)-amino(hydroxyimino)methyl]ornithine	7101	191.11	[M+H]+	0.0	190.10659	MAM02497c	No match	No match	No match	C05933	No match	No match	InChI=1S/C6H14N4O3/c7-4(5(11)12)2-1-3-9-6(8)10-13/h4,13H,1-3,7H2,(H,11,12)(H3,8,9,10)	2.0
M191T39	190.911955436327	39.1184616088867																
M191T504	191.040367031469	504.022827148438																
M191T57	190.911830126786	57.4103851318359																
M191T61	191.008026947637	60.9457702636719	C5H8O4	2-methylbutanedioic acid	91315	191.01	[M+H+NaCl]+	0.0	132.04226	MAM03765c	No match	No match	No match	No match	No match	No match	InChI=1S/C5H8O4/c1-3(5(8)9)2-4(6)7/h3H,2H2,1H3,(H,6,7)(H,8,9)	-0.96
M191T61	191.008026947637	60.9457702636719	C5H8O4	ethylmalonic acid	741548	191.01	[M+H+NaCl]+	0.0	132.04226	MAM03575c	No match	601-75-2	HMDB0000622	No match	No match	No match	InChI=1S/C5H8O4/c1-2-3(4(6)7)5(8)9/h3H,2H2,1H3,(H,6,7)(H,8,9)	-0.96
M191T61	191.008026947637	60.9457702636719	C5H8O4	glutaric acid	17859	191.01	[M+H+NaCl]+	0.0	132.04226	MAM03614c	No match	110-94-1	HMDB0000661	C00489	LMFA01170046	No match	InChI=1S/C5H8O4/c6-4(7)2-1-3-5(8)9/h1-3H2,(H,6,7)(H,8,9)	-0.96
M192T14_1	192.124160226618	13.6704664230347																
M192T14_2	192.149191121649	13.6383371353149	C11H14N2	N-methyltryptamine	28136	192.15	[M+NH4]+	0.0	174.1157	MAM02605c	No match	61-49-4	No match	C06213	No match	No match	InChI=1S/C11H14N2/c1-12-7-6-9-8-13-11-5-3-2-4-10(9)11/h2-5,8,12-13H,6-7H2,1H3	-1.35
M192T157	192.039590960543	157.401374816895	C4H12NO4P	N,N-dimethylethanolamine phosphate	31997	192.04	[M+Na]+	0.0	169.05039	MAM02739c	No match	6909-62-2	No match	C13482	No match	No match	InChI=1S/C4H12NO4P/c1-5(2)3-4-9-10(6,7)8/h3-4H2,1-2H3,(H2,6,7,8)	-0.26
M192T221	192.108338264251	221.467638																
M192T224	191.982268425202	223.551139831543																
M192T238	192.108438058787	238.316917419434																
M193T14_1	193.108353177225	13.776668548584																
M193T14_2	193.144525462727	13.6261129379272	C10H13N3	debrisoquin	34665	193.14	[M+NH4]+	0.0	175.11095	MAM01647c	No match	1131-64-2	No match	C13650	No match	No match	InChI=1S/C10H13N3/c11-10(12)13-6-5-8-3-1-2-4-9(8)7-13/h1-4H,5-7H2,(H3,11,12)	-0.9
M193T334	193.150879428389	334.183807373047																
M193T359	193.149680280585	358.715835571289																
M193T66	192.966508752052	65.77734375																
M193T75	193.162671157022	74.6330032348633																
M194T14_1	194.092404340183	13.7201948165894	C9H11N3O2	4-(Nitrosoamino)-1-(3-pyridinyl)-1-butanone	82562	194.09	[M+H]+	0.0	193.08513	MAM00931c	No match	No match	HMDB0062376	C19564	No match	No match	InChI=1S/C9H11N3O2/c13-9(4-2-6-11-12-14)8-3-1-5-10-7-8/h1,3,5,7H,2,4,6H2,(H,11,14)	0.13
M194T14_1	194.092404340183	13.7201948165894	C15H26N6O6	Pro-Arg-Asp	162065	194.09	[M+2H]2+	0.0	386.19138	MAM03888c	No match	No match	No match	No match	No match	No match	InChI=1S/C15H26N6O6/c16-15(17)19-6-2-4-9(20-12(24)8-3-1-5-18-8)13(25)21-10(14(26)27)7-11(22)23/h8-10,18H,1-7H2,(H,20,24)(H,21,25)(H,22,23)(H,26,27)(H4,16,17,19)/t8-,9-,10-/m0/s1	-0.44
M194T14_2	194.128668452562	13.6998319625854	C10H12N2O	serotonin	28790	194.13	[M+NH4]+	0.0	176.09496	MAM02897c	No match	50-67-9	HMDB0000259	C00780	No match	SEROTONIN	InChI=1S/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2	-0.21
M194T14_3	194.164891859038	13.5010032653809																
M194T215	193.997851707603	214.574310302734	C3H10NO4P	N-methylethanolamine phosphate	16463	194.0	[M+39K]+	0.0	155.03474	MAM02600c	No match	No match	No match	C01210	No match	No match	InChI=1S/C3H10NO4P/c1-4-2-3-8-9(5,6)7/h4H,2-3H2,1H3,(H2,5,6,7)	-3.03
M195T14_1	195.123760334322	13.8675274848938																
M195T14_2	195.160120505948	13.5201616287231																
M195T48	195.087678437843	47.8298225402832																
M196T13	196.18053087532	13.4413146972656																
M196T14_1	196.107879961707	13.7446556091309	C9H13N3O2	alpha-[3-(Nitrosoamino)propyl]-3-pyridinemethanol	82575	196.11	[M+H]+	0.0	195.10078	MAM01319c	No match	No match	HMDB0062443	C19581	No match	No match	InChI=1S/C9H13N3O2/c13-9(4-2-6-11-12-14)8-3-1-5-10-7-8/h1,3,5,7,9,13H,2,4,6H2,(H,11,14)	-0.77
M196T14_2	196.144271414281	13.5994310379028																
M196T170	196.073555022254	170.304214477539	C18H22N4O6	Trp-Glu-Gly	164648	196.07	[M+2H]2+	0.0	390.15393	MAM04012c	No match	No match	No match	No match	No match	No match	InChI=1S/C18H22N4O6/c19-12(7-10-8-20-13-4-2-1-3-11(10)13)17(27)22-14(5-6-15(23)24)18(28)21-9-16(25)26/h1-4,8,12,14,20H,5-7,9,19H2,(H,21,28)(H,22,27)(H,23,24)(H,25,26)/t12-,14-/m0/s1	-1.07
M197T118	196.865231360383	117.714309692383																
M197T14_1	197.139442369179	13.6366424560547																
